invoice_id,list_of_goods,customer_id
5891951,"['rice', 'whole wheat rice', 'cottage cheese', 'shallot', 'butter', 'asparagus', 'bacon', 'iPad', 'tea', 'candy bars', 'toothpaste', 'eggs', 'frozen vegetables']",21822
6309237,"['carrots', 'barbecue sauce', 'body spray', 'french wine', 'pokemon shield', 'hand protein bar', 'milk']",16578
8878407,"['iPad', 'cat food', 'chocolate bread', 'half-life 2']",31334
190737,"['shampoo', 'cauliflower', 'grated cheese', 'french wine', 'whole wheat pasta', 'ratchet & clank 2']",1601
1058604,"['strong cheese', 'deodorant', 'airpods', 'muffins', 'mint green tea', 'tea', 'protein bar', 'pickles', 'french fries', 'mushroom cream sauce']",29947
10096901,"['oil', 'chili']",7202
5454790,"['cake', 'chocolate', 'final fantasy XIX', 'bramble', 'grated cheese', 'bluetooth headphones']",21542
9943022,"['chicken', 'frozen smoothie', 'fresh bread', 'salt', 'milk']",28570
4632418,"['shrimp', 'mint', 'red wine', 'mayonnaise', 'mashed potato', 'cereals', 'ring light', 'dog food', 'razor', 'soup', 'pokemon violet', 'babies food']",12580
7193803,"['avocado', 'strawberries', 'asparagus', 'protein bar', 'salad', 'pokemon violet', 'green grapes', 'green beans', 'mashed potato', 'green tea']",14124
9881158,"['fromage blanc', 'beer', 'mint', 'frozen smoothie', 'whole weat flour', 'salad', 'bramble', 'water spray', 'vacuum cleaner', 'salt']",23960
10585079,"['low fat yogurt', 'chocolate bread', 'pasta', 'metroid prime', 'almonds', 'candy bars', 'megaman zero 3', 'hand protein bar']",20691
12091659,"['chocolate', 'bacon', 'dog food', 'gluten free bar', 'babies food']",9542
8779617,"['fromage blanc', 'burgers', 'salmon', 'low fat yogurt', 'shallot', 'black tea', 'canned_tuna', 'nonfat milk', 'grated cheese', 'eggs', 'dog food', 'herb & pepper']",33478
4487350,"['half-life: alyx', 'chutney', 'pepper', 'cottage cheese', 'cauliflower', 'butter', 'cookies', 'seabass', 'olive oil', 'tomato juice', 'spinach', 'sparkling water', 'eggplant', 'salt']",4311
1882277,"['chicken', 'cream', 'cake', 'beer', 'pasta', 'yogurt cake', 'escalope', 'pickles', 'whole weat flour', 'fresh tuna', 'whole wheat pasta']",27019
11286685,"['half-life: alyx', 'tomatoes', 'whole wheat rice', 'pancakes', 'toilet paper', 'flax seed', 'mayonnaise', 'napkins', 'pet food', 'tomato sauce', 'dog food', 'cooking oil', 'babies food']",36229
8982200,"['oil', 'airpods', 'megaman zero', 'shallot', 'iPad', 'light mayo', 'escalope', 'tomato juice', 'trout', 'eggs', 'mashed potato', 'green tea', 'body spray']",27764
776232,"['cake', 'energy bar', 'black tea', 'final fantasy XIX', 'dessert wine', 'grated cheese', 'sparkling water', 'megaman zero 4', 'pokemon violet', 'vacuum cleaner']",16341
2249371,"['cream', 'champagne', 'iphone 10', 'chocolate', 'iMac', 'burger sauce']",12619
11166868,"['asparagus', 'blueberries', 'seabass', 'water spray', 'mushroom cream sauce']",1485
11179390,"['rice', 'mint green tea', 'melons', 'protein bar', 'blueberries', 'ring light', 'trout']",9844
11377955,"['cake', 'pancakes', 'final fantasy XX', 'iPad', 'asparagus', 'hot dogs', 'tea', 'pickles', 'toothpaste', 'whole weat flour', 'cereals', 'eggs', 'eggplant', 'herb & pepper', 'fresh bread']",697
12027039,"['energy drink', 'ratchet & clank 3', 'soda', 'protein bar', 'green grapes']",36759
5806983,"['energy drink', 'chutney', 'tomatoes', 'whole wheat rice', 'megaman zero', 'chocolate', 'butter', 'light mayo', 'metroid prime', 'melons', 'tea', 'dessert wine', 'water spray', 'vegetables mix', 'hand protein bar']",15828
10332332,"['salmon', 'hot dogs', 'french wine', 'bluetooth headphones', 'herb & pepper']",16041
6621870,"['barbecue sauce', 'cotton buds', 'shrimp', 'yogurt cake', 'brownies', 'half-life 2', 'green grapes', 'seabass', 'black beer']",28648
8312827,"['megaman zero 2', 'chili', 'burgers', 'eggs']",700
1264893,"['butter', 'dog food', 'cereals', 'ketchup', 'frozen vegetables']",1224
11906120,"['energy drink', 'airpods', 'pasta', 'napkins', 'brownies', 'whole wheat pasta', 'mushroom cream sauce', 'vacuum cleaner', 'frozen vegetables']",39212
6349936,"['carrots', 'mint', 'bacon', 'hot dogs', 'iMac', 'pokemon sword', 'bramble', 'grated cheese', 'water spray', 'vacuum cleaner']",27796
2713595,"['fromage blanc', 'beer', 'iphone 10', 'mint', 'pasta', 'seabass', 'pokemon sword', 'ground beef', 'sparkling water', 'razor', 'green tea', 'ham']",6259
1611134,"['cream', 'tomato juice', 'yams', 'catfish']",1389
1576594,"['sandwich', 'corn', 'flax seed', 'tea', 'mineral water', 'spaghetti', 'spinach', 'seabass', 'cereals', 'fresh bread', 'salt']",6051
5886601,"['cream', 'shampoo', 'cologne', 'cookies', 'oatmeal', 'almonds', 'mineral water', 'toothpaste']",13177
9650782,"['chicken', 'rice', 'cotton buds', 'iphone 10', 'turkey', 'hot dogs', 'brownies', 'chili', 'olive oil', 'half-life 2', 'dog food', 'herb & pepper', 'ham']",5891
8042581,"['final fantasy XXII', 'butter', 'laptop', 'asparagus', 'zucchini', 'brownies', 'candy bars', 'salad', 'megaman zero 4', 'eggplant', 'salt']",33220
4831114,"['half-life: alyx', 'champagne', 'bacon', 'laptop', 'tea', 'olive oil', 'portal 2', 'french fries', 'body spray']",25402
6014893,"['energy drink', 'ratchet & clank 3', 'airpods', 'final fantasy XXII', 'chocolate', 'metroid prime', 'protein bar', 'tomato juice', 'ring light', 'metroid fusion', 'vegetables mix', 'mushroom cream sauce', 'energy bar']",4290
137086,"['ratchet & clank 3', 'fromage blanc', 'barbecue sauce', 'cologne', 'airpods', 'frozen smoothie', 'asparagus', 'sparkling water', 'cookies', 'laptop', 'nonfat milk', 'phone charger', 'gums', 'chili', 'olive oil', 'tomato juice', 'toilet paper', 'soup']",17690
4188943,"['shampoo', 'whole wheat rice', 'iphone 10', 'butter', 'bacon', 'oatmeal', 'toothpaste', 'spaghetti', 'seabass', 'pokemon shield', 'babies food']",23579
2322967,"['sandwich', 'deodorant', 'burgers', 'chocolate bread', 'cream', 'shrimp', 'black tea', 'hot dogs', 'soda', 'tea', 'eggs', 'fresh tuna', 'cereals', 'honey', 'milk']",23569
4923732,"['extra dark chocolate', 'melons', 'dog food', 'spinach', 'fresh tuna', 'meatballs', 'ratchet & clank 2']",36005
7066195,"['samsung galaxy 10', 'mint', 'melons', 'napkins', 'megaman zero 3', 'ketchup']",23539
2882653,"['chicken', 'antioxydant juice', 'pokemon sword', 'ketchup', 'portal', 'parmesan cheese']",33881
10731468,"['pepper', 'toilet paper', 'cat food', 'soda', 'napkins', 'whole weat flour', 'dog food', 'spinach', 'tomato sauce', 'water spray', 'meatballs', 'parmesan cheese']",34210
10559289,"['cookies', 'cotton buds']",4508
2092877,"['sandwich', 'whole wheat rice', 'champagne', 'shallot', 'butter', 'oatmeal', 'pickles', 'fresh bread']",2031
5953498,"['muffins', 'cottage cheese', 'butter', 'melons', 'oatmeal', 'pokemon sword', 'fresh bread', 'meatballs', 'ham']",26288
6095239,"['cake', 'strawberries', 'frozen smoothie', 'megaman zero', 'shower gel', 'tea', 'blueberries', 'cider', 'spaghetti', 'dog food', 'soup', 'ham']",7408
4839630,"['bluetooth headphones', 'rice', 'metroid fusion', 'vegetables mix', 'fresh bread']",20287
5235062,"['low fat yogurt', 'whole wheat rice', 'cottage cheese', 'final fantasy XXII', 'airpods', 'cauliflower', 'metroid prime', 'minecraft', 'whole weat flour', 'nonfat milk', 'chili', 'gums', 'dog food', 'gluten free bar', 'soup', 'green tea']",16871
4882575,"['airpods', 'cotton buds', 'final fantasy XXII', 'iPad', 'black tea', 'hot dogs', 'laptop', 'pasta', 'nonfat milk', 'sparkling water']",14149
9165414,"['burgers', 'salmon', 'samsung galaxy 10', 'strawberries', 'black tea', 'bramble', 'tomato juice', 'french wine', 'hand protein bar']",8377
10544372,"['fresh bread', 'ring light', 'green grapes', 'herb & pepper', 'black beer']",23380
5351284,"['burgers', 'cat food', 'mint green tea', 'napkins', 'gums', 'catfish', 'soup', 'fresh bread', 'meatballs', 'ratchet & clank']",2249
2296049,"['napkins', 'candy bars', 'soup', 'pokemon violet', 'gluten free bar', 'salt']",22183
3270068,"['avocado', 'laptop', 'whole wheat rice', 'brownies']",35141
7710422,"['beer', 'black tea', 'extra dark chocolate', 'gums', 'energy bar']",7181
3267959,"['pepper', 'cologne', 'black tea', 'eggs', 'toilet paper', 'cereals']",9335
1965709,"['avocado', 'deodorant', 'soda', 'almonds', 'chili', 'tomato sauce', 'dog food', 'spinach', 'french wine', 'ratchet & clank 2']",9381
8254553,"['half-life: alyx', 'chicken', 'cat food', 'metroid prime', 'pokemon sword', 'ground beef', 'french wine', 'whole wheat pasta', 'salt']",6859
11173942,"['barbecue sauce', 'tomatoes', 'shampoo', 'chocolate', 'light mayo', 'candy bars', 'body spray']",24030
2230957,"['beer', 'antioxydant juice', 'oatmeal', 'half-life 2', 'hand protein bar']",30452
6864945,"['turkey', 'butter', 'shallot', 'tea', 'yams', 'green beans', 'cereals']",21891
9997222,"['muffins', 'tooth brush', 'strawberries', 'mint green tea', 'soda', 'brownies', 'toothpaste', 'nonfat milk', 'mashed potato']",28435
1832018,"['chicken', 'whole wheat pasta', 'antioxydant juice', 'megaman zero', 'final fantasy XXII', 'asparagus', 'megaman zero 2', 'shallot', 'dessert wine', 'pet food', 'bramble', 'half-life 2', 'toilet paper', 'portal 2', 'soup', 'catfish']",10725
911422,"['cotton buds', 'final fantasy XXII', 'salad', 'chili', 'fresh tuna']",18905
806803,"['barbecue sauce', 'airpods', 'white wine', 'whole wheat rice', 'chocolate', 'butter', 'almonds', 'minecraft', 'pokemon sword', 'spaghetti', 'megaman zero 4', 'bluetooth headphones', 'pokemon shield', 'pokemon violet', 'black beer', 'ratchet & clank 2']",37608
10986768,"['chicken', 'avocado', 'cottage cheese', 'antioxydant juice', 'white wine', 'bacon', 'hot dogs', 'yams', 'brownies', 'escalope', 'chili', 'ring light', 'vacuum cleaner', 'green tea', 'babies food']",21791
4430945,"['sandwich', 'chutney', 'burgers', 'pepper', 'bacon', 'pet food', 'phone charger', 'dog food', 'ratchet & clank', 'babies food']",515
7146053,"['mushroom cream sauce', 'tomatoes', 'pancakes', 'turkey', 'butter', 'laptop', 'extra dark chocolate', 'mayonnaise', 'mashed potato', 'napkins', 'asparagus', 'gums', 'honey', 'cooking oil', 'body spray']",17200
4167353,"['pepper', 'low fat yogurt', 'airpods', 'shallot', 'fresh tuna']",15510
2999135,"['carrots', 'butter', 'bacon', 'extra dark chocolate', 'iMac', 'salt', 'meatballs', 'spaghetti', 'honey', 'dog food', 'red wine', 'green tea', 'parmesan cheese']",39507
8679410,"['shampoo', 'pancakes', 'muffins', 'french fries', 'strawberries', 'cookies', 'light mayo', 'pokemon sword', 'spinach', 'gadget for tiktok streaming', 'metroid fusion', 'soup', 'pokemon violet', 'green tea']",22481
4001290,"['chicken', 'turkey', 'frozen smoothie', 'ring light', 'hand protein bar']",15505
1677340,"['rice', 'asparagus', 'melons', 'napkins', 'soup', 'ketchup']",2557
10344419,"['avocado', 'strong cheese', 'cauliflower', 'strawberries', 'asparagus', 'shallot', 'tea', 'green grapes', 'spinach']",24125
698226,"['mint', 'iMac', 'whole weat flour', 'pokemon sword', 'mushroom cream sauce']",32839
2752085,"['mushroom cream sauce', 'cotton buds', 'butter', 'asparagus', 'hot dogs', 'protein bar', 'mineral water', 'half-life 2', 'green grapes', 'honey', 'megaman zero 3', 'cooking oil', 'milk']",28021
2319987,"['chicken', 'pancakes', 'beer', 'cauliflower', 'zucchini', 'napkins', 'mineral water', 'half-life 2', 'eggplant', 'green tea']",24863
10657629,"['portal 2', 'mint green tea', 'vegetables mix', 'toothpaste']",29899
2892127,"['deodorant', 'low fat yogurt', 'tomatoes', 'turkey', 'bacon', 'yogurt cake', 'mayonnaise', 'black tea', 'dessert wine', 'tomato juice', 'dog food', 'cereals', 'french wine', 'bluetooth headphones']",25441
10572125,"['cream', 'chocolate bread', 'iMac', 'pokemon sword', 'bramble', 'green grapes', 'eggplant', 'french fries', 'pokemon violet', 'herb & pepper', 'hand protein bar']",17258
3572215,"['barbecue sauce', 'corn', 'whole wheat rice', 'cologne', 'laptop', 'asparagus', 'hot dogs', 'pasta', 'gums', 'cider', 'water spray', 'pokemon violet']",28777
10505501,"['butter', 'asparagus', 'melons', 'yams', 'napkins', 'tomato juice', 'half-life 2', 'seabass', 'water spray', 'bluetooth headphones', 'body spray']",4378
4323955,"['cream', 'blueberries', 'extra dark chocolate', 'beer']",31062
4306685,"['portal', 'shampoo', 'beer', 'megaman zero', 'hot dogs', 'metroid prime', 'minecraft', 'black beer', 'toilet paper', 'megaman zero 4', 'whole wheat pasta', 'mushroom cream sauce', 'vacuum cleaner', 'hand protein bar', 'salt']",8275
10641415,"['strong cheese', 'chutney', 'cottage cheese', 'light mayo', 'green beans', 'toilet paper', 'razor', 'bluetooth headphones', 'mushroom cream sauce']",27374
5172131,"['green tea', 'shampoo', 'cotton buds', 'white wine', 'antioxydant juice', 'iPad', 'cookies', 'napkins', 'nonfat milk', 'eggs', 'eggplant', 'cooking oil', 'fresh bread', 'ratchet & clank 2', 'ham']",27334
3981034,"['sandwich', 'chutney', 'low fat yogurt', 'airpods', 'shrimp', 'final fantasy XXII', 'pasta', 'laptop', 'mayonnaise', 'canned_tuna', 'olive oil', 'half-life 2', 'eggplant', 'pokemon shield', 'vacuum cleaner', 'meatballs']",12686
836856,"['portal', 'samsung galaxy 10', 'tooth brush', 'chocolate', 'pickles', 'canned_tuna', 'ketchup', 'fresh tuna', 'water spray', 'soup', 'mashed potato', 'green tea', 'milk']",3807
2115043,"['light cream', 'chutney', 'airpods', 'final fantasy XIX', 'protein bar', 'french fries', 'pokemon violet', 'ratchet & clank 2']",23293
1754222,"['rice', 'beer', 'cotton buds', 'megaman zero 3', 'turkey', 'milk', 'asparagus', 'phone charger', 'olive oil', 'cider', 'tomato sauce', 'toilet paper', 'bluetooth headphones', 'salt', 'babies food']",31160
10358015,"['half-life: alyx', 'tooth brush', 'final fantasy XIX', 'catfish', 'water spray', 'cooking oil']",36141
11080896,"['carrots', 'corn', 'antioxydant juice', 'mint', 'asparagus', 'mineral water', 'salad', 'pet food', 'spinach', 'green grapes']",11701
7955001,"['ratchet & clank 3', 'energy bar', 'tea', 'samsung galaxy 10']",11177
418038,"['carrots', 'shampoo', 'cottage cheese', 'megaman zero 2', 'bacon', 'protein bar', 'pickles', 'chili', 'red wine', 'french wine', 'vegetables mix', 'mushroom cream sauce', 'hand protein bar']",8550
9293143,"['energy drink', 'airpods', 'shower gel', 'brownies', 'pokemon violet']",6331
11924060,"['napkins', 'ham']",14888
7238505,"['pepper', 'iphone 10', 'turkey', 'cookies', 'final fantasy XIX']",22570
1902412,"['ratchet & clank 3', 'muffins', 'iphone 10', 'soda', 'bacon', 'canned_tuna', 'nonfat milk', 'seabass', 'portal 2', 'gluten free bar', 'meatballs']",35124
9217913,"['cereals', 'cotton buds']",15241
3314590,"['energy drink', 'deodorant', 'corn', 'salmon', 'airpods', 'chocolate', 'light mayo', 'ground beef']",13767
1147864,"['pokemon shield', 'cologne', 'shrimp', 'strawberries', 'iPad', 'laptop', 'mayonnaise', 'final fantasy XIX', 'blueberries', 'spinach', 'french fries', 'mashed potato', 'gluten free bar', 'salt']",6546
6898929,"['half-life: alyx', 'strong cheese', 'carrots', 'sandwich', 'salmon', 'airpods', 'cotton buds', 'mint', 'shallot', 'iPad', 'hot dogs', 'spinach', 'eggs', 'gadget for tiktok streaming', 'mushroom cream sauce']",10525
8654313,"['energy drink', 'samsung galaxy 10', 'shrimp', 'pasta', 'cookies', 'salad', 'spaghetti', 'green grapes', 'ring light', 'french wine', 'portal', 'ham']",17148
2660358,"['sparkling water', 'laptop', 'extra dark chocolate', 'iMac', 'canned_tuna', 'pokemon sword', 'catfish', 'portal 2', 'pokemon violet', 'portal']",28031
7975299,"['chicken', 'shallot', 'pasta', 'yogurt cake', 'pokemon scarlet', 'iMac', 'olive oil', 'meatballs']",20317
8291094,"['fromage blanc', 'antioxydant juice', 'asparagus', 'shower gel', 'mineral water', 'toothpaste', 'french wine']",24159
282269,"['low fat yogurt', 'tomatoes', 'cologne', 'rice', 'red wine', 'toilet paper', 'bacon', 'flax seed', 'chili', 'dog food', 'ring light', 'grated cheese', 'sparkling water', 'megaman zero 4', 'soup', 'vacuum cleaner', 'green tea']",29637
10663290,"['deodorant', 'cotton buds', 'tooth brush', 'pasta', 'shower gel', 'pokemon scarlet', 'toothpaste', 'gums', 'eggs', 'razor', 'green tea']",11616
3433883,"['tooth brush', 'flax seed', 'shower gel', 'almonds', 'yams', 'toilet paper', 'metroid fusion', 'body spray']",11598
8200919,"['cider', 'tomatoes', 'almonds', 'catfish']",23032
7539390,"['chicken', 'light cream', 'strong cheese', 'cake', 'corn', 'champagne', 'yams', 'dessert wine', 'ring light', 'tomato sauce', 'fresh tuna', 'portal 2']",23192
8081829,"['burgers', 'cologne', 'cottage cheese', 'iphone 10', 'yams', 'salad', 'spinach', 'vegetables mix']",38914
7107126,"['cookies', 'zucchini', 'extra dark chocolate', 'pokemon scarlet', 'salad', 'cider', 'dog food', 'metroid fusion']",32303
8872534,"['burgers', 'pokemon scarlet', 'half-life 2', 'water spray', 'pokemon shield', 'ketchup', 'green tea']",14919
6916748,"['sandwich', 'chocolate bread', 'mint', 'megaman zero', 'butter', 'extra dark chocolate', 'tea', 'yams', 'nonfat milk', 'gadget for tiktok streaming', 'gluten free bar', 'fresh bread', 'parmesan cheese', 'body spray']",33263
5566214,"['strong cheese', 'soda', 'shower gel', 'gums', 'cider', 'seabass', 'fresh bread', 'ham']",13724
7743357,"['ratchet & clank', 'tomatoes', 'butter', 'mint green tea', 'light mayo', 'iPad', 'toilet paper', 'cereals', 'parmesan cheese']",7706
3207246,"['champagne', 'honey', 'vacuum cleaner', 'meatballs', 'milk']",21446
10115291,"['cake', 'energy drink', 'airpods', 'cauliflower', 'chocolate', 'laptop', 'cookies', 'escalope', 'green grapes', 'fresh tuna', 'megaman zero 4', 'mashed potato', 'portal']",22995
11167474,"['samsung galaxy 10', 'cotton buds', 'megaman zero', 'cauliflower', 'champagne', 'yogurt cake', 'salad', 'pokemon shield', 'energy bar']",38350
704725,"['oil', 'sandwich', 'pepper', 'champagne', 'cauliflower', 'asparagus', 'black tea', 'almonds', 'protein bar', 'pokemon sword', 'ground beef', 'spaghetti']",35710
3492053,"['chutney', 'shampoo', 'megaman zero 3', 'muffins', 'water spray', 'hand protein bar', 'gums', 'cider', 'spaghetti', 'french wine', 'bluetooth headphones', 'pokemon violet', 'fresh bread', 'portal', 'burger sauce']",33400
8654385,"['half-life: alyx', 'airpods', 'muffins', 'shallot', 'laptop', 'mint green tea', 'toothpaste', 'ground beef', 'seabass']",22556
